TableID,ColumnID,RowID,URI_sub,URI_gt,ok
58891288_0_1117541047012405958,1,13,http://dbpedia.org/resource/Chinatown,"http://dbpedia.org/resource/Chinatown_(1974_film) http://dbpedia.org/resource/CHINATOWN_(1974) http://dbpedia.org/resource/Forget_it,_Jake,_it's_Chinatown. http://dbpedia.org/resource/Jake_'J.J'_Gittes http://dbpedia.org/resource/Chinatown_(1974_film) http://dbpedia.org/resource/Noah_Cross http://dbpedia.org/resource/Chinatown_(1974_movie) http://dbpedia.org/resource/Chinatown_(soundtrack) http://dbpedia.org/resource/J._J._%22Jake%22_Gittes http://dbpedia.org/resource/Evelyn_Mulwray",0
69881946_0_1105130426898457358,1,87,http://dbpedia.org/resource/The_Pianist,http://dbpedia.org/resource/The_Pianist_(2002_film) http://dbpedia.org/resource/The_pianist_(film) http://dbpedia.org/resource/Le_Pianiste http://dbpedia.org/resource/The_Pianist_(2002_film) http://dbpedia.org/resource/The_Pianist_(2002_movie) http://dbpedia.org/resource/The_Pianist_(movie),0
13719111_1_5719401842463579519,0,2,http://dbpedia.org/resource/Pink-backed_pelican,"http://dbpedia.org/resource/Little_Grebe http://dbpedia.org/resource/Podiceps_ruficollis http://dbpedia.org/resource/Tachybaptus_ruficollis http://dbpedia.org/resource/African_Dabchick http://dbpedia.org/resource/Tachybaptus_tricolor http://dbpedia.org/resource/Little_Grebe http://dbpedia.org/resource/Little_grebes http://dbpedia.org/resource/Little_grebe http://dbpedia.org/resource/Tricolored_Grebe http://dbpedia.org/resource/Little_Grebe,_Tachybaptus_ruficollis",0
35188621_0_6058553107571275232,1,17,http://dbpedia.org/resource/The_Shining,http://dbpedia.org/resource/The_Shining_(film) http://dbpedia.org/resource/Shining_(movie) http://dbpedia.org/resource/Grady's_Daughters http://dbpedia.org/resource/The_Shining_(1980) http://dbpedia.org/resource/The_shining_film http://dbpedia.org/resource/The_Shining_(movie) http://dbpedia.org/resource/The_Shining_(film) http://dbpedia.org/resource/Delbert_Grady,0
22864497_0_8632623712684511496,0,22,http://dbpedia.org/resource/Backyard_Sports:_Rookie_Rush,http://dbpedia.org/resource/Backyard_Sports_series http://dbpedia.org/resource/Backyard_Sports http://dbpedia.org/resource/Backyard_Sports:_Sandlot_Sluggers http://dbpedia.org/resource/Backyard_Basketball_2008 http://dbpedia.org/resource/Backyard_Sports_(series) http://dbpedia.org/resource/Backyard_Sports_series http://dbpedia.org/resource/Backyard_Skateboarding http://dbpedia.org/resource/Thor_Herring http://dbpedia.org/resource/Achmed_Khan http://dbpedia.org/resource/Backyard_sports_series,0
13719111_1_5719401842463579519,0,410,http://dbpedia.org/resource/Brown_illadopsis,http://dbpedia.org/resource/Pale-breasted_Illadopsis http://dbpedia.org/resource/Pale-breasted_Illadopsis http://dbpedia.org/resource/Illadopsis_rufipennis http://dbpedia.org/resource/Pale-breasted_illadopsis,0
26310680_0_5150772059999313798,1,119,http://dbpedia.org/resource/Tenge,http://dbpedia.org/resource/Kazakhstani_tenge http://dbpedia.org/resource/Kazakhstani_enge http://dbpedia.org/resource/Kazakhstani_Tenge http://dbpedia.org/resource/Kazakhstani_tenge http://dbpedia.org/resource/Tijn http://dbpedia.org/resource/Қазақстан_теңгесі http://dbpedia.org/resource/Kazakhstan_Tenge http://dbpedia.org/resource/KZT http://dbpedia.org/resource/₸ http://dbpedia.org/resource/Kazakhstan_tenge http://dbpedia.org/resource/Gallery_of_Kazakh_banknotes http://dbpedia.org/resource/Kazakh_tenge http://dbpedia.org/resource/Gallery_of_Kazakh_paper_money,0
54719588_0_8417197176086756912,3,132,http://dbpedia.org/resource/Bourne_Identity,http://dbpedia.org/resource/The_Bourne_Identity_(2002_film) http://dbpedia.org/resource/Operation_Blackbriar http://dbpedia.org/resource/Bourne_Identity_OST http://dbpedia.org/resource/The_Bourne_Identity_(movie) http://dbpedia.org/resource/Treadstone_Seventy-One http://dbpedia.org/resource/The_Bourne_Identity_(2002_film) http://dbpedia.org/resource/Bourne_Identity_(film) http://dbpedia.org/resource/Rue_du_Jardin http://dbpedia.org/resource/The_Bourne_Identity:_Original_Motion_Picture_Soundtrack http://dbpedia.org/resource/The_Bourne_Identity_Soundtrack http://dbpedia.org/resource/Bourne_1 http://dbpedia.org/resource/The_Bourne_Identity_OST http://dbpedia.org/resource/Alex_Conklin,0
9567241_0_5666388268510912770,1,18,http://dbpedia.org/resource/The_Sun,http://dbpedia.org/resource/The_Sun_(United_Kingdom) http://dbpedia.org/resource/The_Sun_(British_newspaper) http://dbpedia.org/resource/£9.50_Holidays_(The_Sun) http://dbpedia.org/resource/The_Sun_(United_Kingdom) http://dbpedia.org/resource/The_Irish_Sun http://dbpedia.org/resource/British_Sun http://dbpedia.org/resource/The_Sun_(United_Kingdom_newspaper) http://dbpedia.org/resource/The_Sun_(UK) http://dbpedia.org/resource/The_Sun_Online http://dbpedia.org/resource/£9.50_Holidays http://dbpedia.org/resource/English_Sun http://dbpedia.org/resource/Sun_+ http://dbpedia.org/resource/The_Sun_Newspaper http://dbpedia.org/resource/Irish_Sun http://dbpedia.org/resource/Sun+ http://dbpedia.org/resource/Scottish_Sun http://dbpedia.org/resource/The_Sun_(UK_newspaper) http://dbpedia.org/resource/Sun_on_Sunday http://dbpedia.org/resource/The_Sun_on_Sunday http://dbpedia.org/resource/TV_Mag http://dbpedia.org/resource/The_Sun_(London_UK) http://dbpedia.org/resource/The_Scottish_Sun http://dbpedia.org/resource/London_Sun http://dbpedia.org/resource/The_Scum http://dbpedia.org/resource/Sun_On_Sunday http://dbpedia.org/resource/Thesun.co.uk,0
13719111_1_5719401842463579519,0,448,http://dbpedia.org/resource/Black-headed_gonolek,http://dbpedia.org/resource/Papyrus_Gonolek http://dbpedia.org/resource/Papyrus_gonolek http://dbpedia.org/resource/Papyrus_Gonolek http://dbpedia.org/resource/Laniarius_mufumbiri,0
53822652_0_5767892317858575530,1,57,http://dbpedia.org/resource/The_Devil_Wears_Prada,http://dbpedia.org/resource/The_Devil_Wears_Prada_(film) http://dbpedia.org/resource/Andrea_Sachs http://dbpedia.org/resource/The_Devil_Wears_Prada_(film) http://dbpedia.org/resource/The_Devil_Wears_Prada_(movie) http://dbpedia.org/resource/The_Devil_Wears_Prada_(TV_series),0
20135078_0_7570343137119682530,1,21,http://dbpedia.org/resource/Ran,http://dbpedia.org/resource/Ran_(film) http://dbpedia.org/resource/Characters_in_Ran http://dbpedia.org/resource/Characters_in_Ran_(film) http://dbpedia.org/resource/Ran_(1985_movie) http://dbpedia.org/resource/Ran_-_Movie http://dbpedia.org/resource/Ran_(movie) http://dbpedia.org/resource/Ichimonji_Hidetora http://dbpedia.org/resource/乱 http://dbpedia.org/resource/Ran_(1985_film) http://dbpedia.org/resource/Ran_(film),0
53822652_0_5767892317858575530,1,393,http://dbpedia.org/resource/Red_Eye,http://dbpedia.org/resource/Red_Eye_(2005_American_film) http://dbpedia.org/resource/Red_Eye_(2005_American_film) http://dbpedia.org/resource/Lisa_Reisert_(Red_Eye) http://dbpedia.org/resource/Red_Eye_(American_film) http://dbpedia.org/resource/Jackson_rippner,0
9834884_0_3871985887467090123,1,210,NOT FOUND URI,http://dbpedia.org/resource/Museum_of_Grenoble http://dbpedia.org/resource/Musée_de_Grenoble http://dbpedia.org/resource/Grenoble_Museum http://dbpedia.org/resource/Museum_of_Grenoble http://dbpedia.org/resource/Musee_de_Grenoble,0
53822652_0_5767892317858575530,1,265,http://dbpedia.org/resource/White_Christmas,http://dbpedia.org/resource/White_Christmas_(film) http://dbpedia.org/resource/White_Christmas_(1954_movie) http://dbpedia.org/resource/White_Christmas_(film) http://dbpedia.org/resource/White_Christmas_(1954_film),0
77694908_0_6083291340991074532,1,70,http://dbpedia.org/resource/The_Exorcist,http://dbpedia.org/resource/The_Exorcist_(film) http://dbpedia.org/resource/Your_mother_sucks_cock_in_hell http://dbpedia.org/resource/The_power_of_Christ_compels_you http://dbpedia.org/resource/Let_Jesus_fuck_you http://dbpedia.org/resource/The_Exorcist_(movie) http://dbpedia.org/resource/The_Exorcist_(film) http://dbpedia.org/resource/The_exorcist_(series) http://dbpedia.org/resource/Exorcist_(film) http://dbpedia.org/resource/The_Exorcism_of_Regan_MacNeil_(film) http://dbpedia.org/resource/The_Possession_of_Regan_MacNeil_(film) http://dbpedia.org/resource/The_Exorcist_music,0
13719111_1_5719401842463579519,0,554,http://dbpedia.org/resource/Oriole_finch,http://dbpedia.org/resource/Cinnamon-breasted_Bunting http://dbpedia.org/resource/Cinnamon-breasted_Bunting http://dbpedia.org/resource/Cinnamon-breasted_bunting http://dbpedia.org/resource/Emberiza_tahapisi,0
84575189_0_6365692015941409487,2,99,http://dbpedia.org/resource/Virology,http://dbpedia.org/resource/Virology_(journal) http://dbpedia.org/resource/Virology_(journal),0
13719111_1_5719401842463579519,0,182,http://dbpedia.org/resource/Pied_kingfisher,http://dbpedia.org/resource/Striped_Kingfisher http://dbpedia.org/resource/Striped_Kingfisher http://dbpedia.org/resource/H._chelicuti http://dbpedia.org/resource/Halcyon_chelicuti http://dbpedia.org/resource/Striped_kingfisher,0
53822652_0_5767892317858575530,1,238,http://dbpedia.org/resource/Water_Lilies,http://dbpedia.org/resource/Water_Lilies_(film) http://dbpedia.org/resource/Naissance_des_Pieuvres http://dbpedia.org/resource/Water_lilies_film http://dbpedia.org/resource/Water_Lilies_(film) http://dbpedia.org/resource/Naissance_des_pieuvres,0
13719111_1_5719401842463579519,0,536,http://dbpedia.org/resource/Common_waxbill,http://dbpedia.org/resource/Black-rumped_Waxbill http://dbpedia.org/resource/Black-rumped_waxbill http://dbpedia.org/resource/Estrilda_troglodytes http://dbpedia.org/resource/Black-rumped_Waxbill,0
88523363_0_8180214313099580515,0,32,http://dbpedia.org/resource/Alternanthera_pungens,http://dbpedia.org/resource/Alternanthera_caracasana http://dbpedia.org/resource/Alternanthera_caracasana,0
53822652_0_5767892317858575530,1,142,http://dbpedia.org/resource/Avatar,http://dbpedia.org/resource/Avatar_(2009_film) http://dbpedia.org/resource/Home_Tree http://dbpedia.org/resource/Colonel_Miles_Quaritch http://dbpedia.org/resource/Avatar_2009_film http://dbpedia.org/resource/Neytiri http://dbpedia.org/resource/Ikran http://dbpedia.org/resource/Avatar_2_(2014_Film) http://dbpedia.org/resource/Tree_of_Souls http://dbpedia.org/resource/Colonel_Quaritch http://dbpedia.org/resource/Avatar_4 http://dbpedia.org/resource/Mo'at http://dbpedia.org/resource/Trudy_Chacon http://dbpedia.org/resource/Avatar:_A_Confidential_Report_on_the_Biological_and_Social_History_of_Pandora http://dbpedia.org/resource/Tsu'Tey http://dbpedia.org/resource/AVATAR_2 http://dbpedia.org/resource/Na’Vi_(Avatar) http://dbpedia.org/resource/Avatar_(film_series) http://dbpedia.org/resource/Dr._Grace_Augustine http://dbpedia.org/resource/Avatar_2_(2017_film) http://dbpedia.org/resource/Jake_Sully http://dbpedia.org/resource/James_Cameron's_Avatar http://dbpedia.org/resource/Avatar_3 http://dbpedia.org/resource/Avatar_II http://dbpedia.org/resource/Avatar_2 http://dbpedia.org/resource/Direhorse http://dbpedia.org/resource/James_Cameron_Avatar http://dbpedia.org/resource/Avatar_3D http://dbpedia.org/resource/Jake_Sully_(Avatar) http://dbpedia.org/resource/Pandora_(fictional_moon) http://dbpedia.org/resource/Neytiri_(Avatar) http://dbpedia.org/resource/Avatar_(2009-10_film) http://dbpedia.org/resource/Leonopteryx http://dbpedia.org/resource/Avatar_II:_Returns_of_Pandora http://dbpedia.org/resource/James_camerons_avatar http://dbpedia.org/resource/Avatar_5 http://dbpedia.org/resource/Avatar_(2016_film) http://dbpedia.org/resource/Akwey http://dbpedia.org/resource/Avatar_2_(2016_Film) http://dbpedia.org/resource/Avatar:_Special_Edition http://dbpedia.org/resource/Grace_Augustine http://dbpedia.org/resource/Dances_with_Aliens http://dbpedia.org/resource/Avatar_2009 http://dbpedia.org/resource/Project_880 http://dbpedia.org/resource/Omaticaya http://dbpedia.org/resource/Avatar_2_(2015_Film) http://dbpedia.org/resource/RDA_Corporation http://dbpedia.org/resource/Avatar_(2009_film) http://dbpedia.org/resource/Avatar_(2009_movie) http://dbpedia.org/resource/The_Avatar_(film_series) http://dbpedia.org/resource/Blue_monkey_pocahontas http://dbpedia.org/resource/Eytucan http://dbpedia.org/resource/Eytukan http://dbpedia.org/resource/Avatar_(2009) http://dbpedia.org/resource/Norm_Spellman http://dbpedia.org/resource/Eywa,0
39650055_5_7135804139753401681,1,19,http://dbpedia.org/resource/UPS,"http://dbpedia.org/resource/United_Parcel_Service http://dbpedia.org/resource/United_Parcel_Service_Incorporated http://dbpedia.org/resource/United_Parcel_Service_of_America,_Inc. http://dbpedia.org/resource/3_Day_Select http://dbpedia.org/resource/United_Parcel_Service_of_America http://dbpedia.org/resource/United_Parcel_Service_Inc_Class_B http://dbpedia.org/resource/UPS_truck http://dbpedia.org/resource/2_Day_Air http://dbpedia.org/resource/UPS_express_critical http://dbpedia.org/resource/American_Messenger_Company http://dbpedia.org/resource/United_Parcel_Service_Inc. http://dbpedia.org/resource/UPS_Air_Hub http://dbpedia.org/resource/United_Parcel_Service,_Inc. http://dbpedia.org/resource/United_Parcel http://dbpedia.org/resource/United_Parcel_Service_Inc http://dbpedia.org/resource/United_Parcel_Service http://dbpedia.org/resource/Merchants_Parcel_Delivery",0
25404227_0_2240631045609013057,1,31,"http://dbpedia.org/resource/Crouching_Tiger,_Hidden_Dragon","http://dbpedia.org/resource/New_Crouching_Tiger,_Hidden_Dragon http://dbpedia.org/resource/New_Crouching_Tiger,_Hidden_Dragon http://dbpedia.org/resource/Crouching_Tiger,_Hidden_Dragon_(TV_series)",0
13719111_1_5719401842463579519,0,450,NOT FOUND URI,http://dbpedia.org/resource/Lowland_Sooty_Boubou http://dbpedia.org/resource/Sooty_boubou http://dbpedia.org/resource/Laniarius_leucorhynchus http://dbpedia.org/resource/Sooty_Boubou http://dbpedia.org/resource/Lowland_sooty_boubou http://dbpedia.org/resource/Lowland_Sooty_Boubou,0
90196673_0_5458330029110291950,0,90,http://dbpedia.org/resource/White-winged_scoter,http://dbpedia.org/resource/Velvet_Scoter http://dbpedia.org/resource/Melanitta_fusca_fusca http://dbpedia.org/resource/Velvet_Scoter http://dbpedia.org/resource/Oidemia_fusca_fusca http://dbpedia.org/resource/Melanitta_fusca http://dbpedia.org/resource/Oidemia_fusca http://dbpedia.org/resource/Velvet_scoter http://dbpedia.org/resource/Velvet_duck,0
38428277_0_1311643810102462607,1,3,http://dbpedia.org/resource/The_Magnificent_Ambersons,http://dbpedia.org/resource/The_Magnificent_Ambersons_(film) http://dbpedia.org/resource/The_Magnificent_Ambersons_(1942_film) http://dbpedia.org/resource/The_Magnificent_Ambersons_(film),0
34041816_1_4749054164534706977,1,24,http://dbpedia.org/resource/Leonardo_da_Vinci_Airport,http://dbpedia.org/resource/Dublin_Airport http://dbpedia.org/resource/Dublin_International_Airport http://dbpedia.org/resource/EIDW http://dbpedia.org/resource/Dublin_Airport http://dbpedia.org/resource/Aerfort_Bhaile_Átha_Cliath http://dbpedia.org/resource/Aerfort_Bhaile_Atha_Cliath http://dbpedia.org/resource/Dublin_(airport) http://dbpedia.org/resource/Airport_Dublin http://dbpedia.org/resource/Dublin_airport http://dbpedia.org/resource/DUB_Airport,0
99070098_0_2074872741302696997,1,124,http://dbpedia.org/resource/Birks,http://dbpedia.org/resource/Birks_(Lake_District) http://dbpedia.org/resource/Birks_(Lake_District),0
13719111_1_5719401842463579519,0,305,http://dbpedia.org/resource/Fire-crested_alethe,http://dbpedia.org/resource/Cape_Robin-Chat http://dbpedia.org/resource/Cape_robin-chat http://dbpedia.org/resource/Cape_Robin http://dbpedia.org/resource/Cape_robin http://dbpedia.org/resource/Cossypha_caffra http://dbpedia.org/resource/Cape_Robin-Chat http://dbpedia.org/resource/Cape_Robin-chat,0
66009064_0_9148652238372261251,0,80,http://dbpedia.org/resource/Cesar_Cedeno,http://dbpedia.org/resource/C%C3%A9sar_Cede%C3%B1o http://dbpedia.org/resource/C%C3%A9sar_Cede%C3%B1o,0
66009064_0_9148652238372261251,0,201,http://dbpedia.org/resource/John_Bates,http://dbpedia.org/resource/John_Bates_(baseball) http://dbpedia.org/resource/John_Bates_(baseball),0
11833461_1_3811022039809817402,0,20,NOT FOUND URI,http://dbpedia.org/resource/Mario's_Super_Picross http://dbpedia.org/resource/Mario's_Super_Picross http://dbpedia.org/resource/Super_Mario_Picross,0
11833461_1_3811022039809817402,0,32,NOT FOUND URI,http://dbpedia.org/resource/DoReMi_Fantasy:_Milon's_Heart-Pounding_Great_Adventure http://dbpedia.org/resource/DoReMi_Fantasy:_Milon_no_Dokidoki_Daibouken http://dbpedia.org/resource/DoReMi_Fantasy:_Milon's_Heart-Pounding_Great_Adventure http://dbpedia.org/resource/Do-Re-Mi_Fantasy http://dbpedia.org/resource/Milon's_dokidoki_adventure http://dbpedia.org/resource/Doremi_fantasy http://dbpedia.org/resource/Do-Re-Mi_Fantasy:_Milon's_Quest http://dbpedia.org/resource/DoReMi_Fantasy http://dbpedia.org/resource/DoReMi_Fantasy:_Milon's_DokiDoki_Adventure,0
9834884_0_3871985887467090123,1,325,NOT FOUND URI,http://dbpedia.org/resource/Huis_Bergh http://dbpedia.org/resource/Huis_Bergh,0
9834884_0_3871985887467090123,1,196,NOT FOUND URI,http://dbpedia.org/resource/Escher_Museum http://dbpedia.org/resource/Palace_Lange_Voorhout http://dbpedia.org/resource/Escher_Museum,0
36102169_0_7739454799295072814,2,349,NOT FOUND URI,http://dbpedia.org/resource/WWE_SmackDown_vs._Raw_2008 http://dbpedia.org/resource/SVR_2008 http://dbpedia.org/resource/Wwe_smackdown_vs_raw_2008 http://dbpedia.org/resource/WWE_Smackdown_vs_Raw_2008 http://dbpedia.org/resource/WWE_SmackDown!_vs._RAW_2008 http://dbpedia.org/resource/Exciting_Pro_Wrestling_9 http://dbpedia.org/resource/SmackDown_vs._Raw_2008 http://dbpedia.org/resource/WWE_Smackdown_vs_raw_2008 http://dbpedia.org/resource/Smackdown_Vs_Raw_2008 http://dbpedia.org/resource/WWE_SmackDown_vs_Raw_2008 http://dbpedia.org/resource/WWE_SmackDown_Vs._Raw_2008 http://dbpedia.org/resource/WWE_Smackdown_Vs_Raw_2008 http://dbpedia.org/resource/Smackdown_vs._raw_2008 http://dbpedia.org/resource/WWE_Smackdown_Vs_Raw_08 http://dbpedia.org/resource/Smackdown_vs._Raw_2008 http://dbpedia.org/resource/SDVR2008 http://dbpedia.org/resource/WWE_SmackDown_vs._Raw_2008 http://dbpedia.org/resource/WWE_SmackDown!_Vs._RAW_2008 http://dbpedia.org/resource/WWE_Smackdown_vs_RAW_2008 http://dbpedia.org/resource/WWE_SmackDown_vs._Raw_2008_Featuring_ECW http://dbpedia.org/resource/Smackdown_vs_raw_2008 http://dbpedia.org/resource/WWE_SvR_2008 http://dbpedia.org/resource/WWE_2008 http://dbpedia.org/resource/WWE_SmackDown_vs_RAW_2008 http://dbpedia.org/resource/Svr2008 http://dbpedia.org/resource/SVR08 http://dbpedia.org/resource/WWE_Smackdown_Vs._Raw_2008 http://dbpedia.org/resource/WWE_Smackdown_vs._Raw_2008 http://dbpedia.org/resource/Smackdown_Vs_Raw_08 http://dbpedia.org/resource/Smackdown_vs_Raw_2008 http://dbpedia.org/resource/WWE_Smackdown!_vs._RAW_2008 http://dbpedia.org/resource/SmackDown_vs_Raw_2008 http://dbpedia.org/resource/WWE_SmackDown!_vs._Raw_2008 http://dbpedia.org/resource/SmackDown_Vs._Raw_2008 http://dbpedia.org/resource/WWE_SmackDown!_VS_RAW_2008 http://dbpedia.org/resource/Wwe_smackdown_vs._raw_2008 http://dbpedia.org/resource/Svr_08,0
50245608_0_871275842592178099,0,119,http://dbpedia.org/resource/Last_King_of_Scotland,http://dbpedia.org/resource/The_Last_King_of_Scotland_(film) http://dbpedia.org/resource/The_Last_King_of_Scotland_(movie) http://dbpedia.org/resource/The_Last_King_of_Scotland_(film),0
38428277_0_1311643810102462607,1,30,http://dbpedia.org/resource/My_Fair_Lady,http://dbpedia.org/resource/My_Fair_Lady_(film) http://dbpedia.org/resource/My_fair_lady_(film) http://dbpedia.org/resource/My_Fair_Lady_(film) http://dbpedia.org/resource/My_Fair_Lady_(1964_film),0
13719111_1_5719401842463579519,0,57,http://dbpedia.org/resource/Lizard_buzzard,http://dbpedia.org/resource/Shikra http://dbpedia.org/resource/Accipiter_badius http://dbpedia.org/resource/Little_banded_goshawk http://dbpedia.org/resource/Shikra http://dbpedia.org/resource/Little_Banded_Goshawk,0
9834884_0_3871985887467090123,1,228,NOT FOUND URI,"http://dbpedia.org/resource/Museum_of_Arts_and_Crafts,_Zagreb http://dbpedia.org/resource/Museum_of_Arts_and_Crafts,Zagreb http://dbpedia.org/resource/Museum_of_Arts_and_Crafts,_Zagreb",0
13719111_1_5719401842463579519,0,524,http://dbpedia.org/resource/Green-winged_pytilia,http://dbpedia.org/resource/Red-winged_Pytilia http://dbpedia.org/resource/Red-winged_Pytilia http://dbpedia.org/resource/Red-winged_pytilia http://dbpedia.org/resource/Pytilia_phoenicoptera,0
84575189_0_6365692015941409487,2,45,http://dbpedia.org/resource/White_dwarf,http://dbpedia.org/resource/White_Dwarf_(magazine) http://dbpedia.org/resource/White_Dwarf_Magazine http://dbpedia.org/resource/White_Dwarf_magazine http://dbpedia.org/resource/The_Black_Gobbo http://dbpedia.org/resource/White_Dwarf_(magazine) http://dbpedia.org/resource/White_Dwarf_(miniatures) http://dbpedia.org/resource/White_Dwarf_(wargaming) http://dbpedia.org/resource/White_dwarf_magazine,0
20135078_0_7570343137119682530,1,50,http://dbpedia.org/resource/The_Untouchables,http://dbpedia.org/resource/The_Untouchables_(film) http://dbpedia.org/resource/The_Untouchables_(1987_film) http://dbpedia.org/resource/Untouchables_(video_game) http://dbpedia.org/resource/The_Untouchables_(video_game) http://dbpedia.org/resource/The_Untouchables_(film) http://dbpedia.org/resource/The_Untouchables_(1991_video_game) http://dbpedia.org/resource/The_Untouchables:_Capone_Rising http://dbpedia.org/resource/Capone_Rising,0
84548468_0_5955155464119382182,1,22,http://dbpedia.org/resource/A_Clockwork_Orange,http://dbpedia.org/resource/A_Clockwork_Orange_(film) http://dbpedia.org/resource/A_clockwork_orange_(film) http://dbpedia.org/resource/Clockwork_Orange_(film) http://dbpedia.org/resource/A_clockwork_orange_film http://dbpedia.org/resource/Stanley_Kubrick's_A_Clockwork_Orange http://dbpedia.org/resource/A_Clockwork_Orange_(motion_picture) http://dbpedia.org/resource/A_Clockwork_Orange_(film) http://dbpedia.org/resource/Clockwork_orange_film,0
8468806_0_4382447409703007384,1,48,NOT FOUND URI,http://dbpedia.org/resource/Poop%C3%B3_Lake http://dbpedia.org/resource/Poop%C3%B3_Lake,0
22864497_0_8632623712684511496,0,146,NOT FOUND URI,http://dbpedia.org/resource/The_First_Templar http://dbpedia.org/resource/The_First_Templar http://dbpedia.org/resource/First_Templar,0
13719111_1_5719401842463579519,0,195,http://dbpedia.org/resource/Blue-breasted_bee-eater,http://dbpedia.org/resource/White-throated_Bee-eater http://dbpedia.org/resource/White-throated_Bee-eater http://dbpedia.org/resource/Merops_albicollis http://dbpedia.org/resource/White-throated_bee-eater,0
9834884_0_3871985887467090123,1,278,NOT FOUND URI,"http://dbpedia.org/resource/Academy_of_Fine_Arts_Vienna http://dbpedia.org/resource/Academy_of_Fine_Arts_in_Vienna http://dbpedia.org/resource/Akademie_der_bildenden_Künste_Wien http://dbpedia.org/resource/Academy_of_Fine_Arts_Vienna http://dbpedia.org/resource/Vienna_Academy http://dbpedia.org/resource/Akademie_der_bildenden_kuenste http://dbpedia.org/resource/Akademie_der_Bildenden_Kunste,_Vienna http://dbpedia.org/resource/Akademie_der_bildenden_Künste http://dbpedia.org/resource/Akademie_der_bildenden_Kuenste http://dbpedia.org/resource/Akademie_der_bildenden_kunste http://dbpedia.org/resource/Academy_of_Fine_Arts,_Vienna http://dbpedia.org/resource/University_of_Visual_Art http://dbpedia.org/resource/Vienna_Academy_of_Fine_Arts http://dbpedia.org/resource/Vienna_Academy_of_Arts http://dbpedia.org/resource/Akademie_der_bildenden_Kunste http://dbpedia.org/resource/Akademie_der_bildenden_künste http://dbpedia.org/resource/Academy_of_fine_arts_vienna",0
13719111_1_5719401842463579519,0,531,http://dbpedia.org/resource/Red-cheeked_cordonbleu,http://dbpedia.org/resource/Red-billed_Firefinch http://dbpedia.org/resource/Red-billed_Fire-finch http://dbpedia.org/resource/Red-billed_Firefinch http://dbpedia.org/resource/Lagonosticta_senegala http://dbpedia.org/resource/Senegal_Firefinch http://dbpedia.org/resource/Red-billed_fire-finch http://dbpedia.org/resource/Red-billed_firefinch,0
99070098_0_2074872741302696997,1,85,http://dbpedia.org/resource/Yoke,http://dbpedia.org/resource/Yoke_(Lake_District) http://dbpedia.org/resource/Yoke_(Lake_District),0
21245481_0_8730460088443117515,1,57,http://dbpedia.org/resource/Gull_Lake,"http://dbpedia.org/resource/Gull_Lake_(Cass_County,_Minnesota) http://dbpedia.org/resource/Gull_Lake_(Cass_County,_Minnesota) http://dbpedia.org/resource/Gull_lake_(cass_county,_minnesota) http://dbpedia.org/resource/Gull_Lake_(MN-11030500)",0
29414811_2_4773219892816395776,1,21,http://dbpedia.org/resource/Strider,http://dbpedia.org/resource/Strider_(arcade_game) http://dbpedia.org/resource/Grandmaster_Meio http://dbpedia.org/resource/Sutoraidaa_Hiryuu http://dbpedia.org/resource/Strider_(video_game) http://dbpedia.org/resource/Strider_(arcade_game) http://dbpedia.org/resource/Sutoraidā_Hiryū http://dbpedia.org/resource/Strider_Hiryu_(series),0
63450419_0_8012592961815711786,1,185,NOT FOUND URI,http://dbpedia.org/resource/Sporobolus_flexuosus http://dbpedia.org/resource/Sporobolus_flexuosus http://dbpedia.org/resource/Mesa_dropseed,0
54719588_0_8417197176086756912,3,116,http://dbpedia.org/resource/Chopper,http://dbpedia.org/resource/Chopper_(film) http://dbpedia.org/resource/Chopper_(movie) http://dbpedia.org/resource/Chopper_(film),0
21362676_0_6854186738074119688,1,58,http://dbpedia.org/resource/Intolerance,http://dbpedia.org/resource/Intolerance_(film) http://dbpedia.org/resource/Intolerance_(film) http://dbpedia.org/resource/A_Sun-Play_of_the_Ages http://dbpedia.org/resource/The_Fall_of_Babylon http://dbpedia.org/resource/Intolerance_(1916_movie) http://dbpedia.org/resource/Intolerance_(movie) http://dbpedia.org/resource/Intolerance:_Love's_Struggle_Throughout_the_Ages http://dbpedia.org/resource/Eternal_Motherhood http://dbpedia.org/resource/Intolerance_(Movie) http://dbpedia.org/resource/INtolerance_(movie) http://dbpedia.org/resource/Love's_Struggle_Throughout_the_Ages,0
13719111_1_5719401842463579519,0,226,http://dbpedia.org/resource/Hairy-breasted_barbet,http://dbpedia.org/resource/Yellow-spotted_Barbet http://dbpedia.org/resource/Yellow-spotted_barbet http://dbpedia.org/resource/Buccanodon http://dbpedia.org/resource/Yellow-spotted_Barbet http://dbpedia.org/resource/Buccanodon_duchaillui,0
13719111_1_5719401842463579519,0,340,http://dbpedia.org/resource/Lemon-bellied_crombec,http://dbpedia.org/resource/Yellow_Longbill http://dbpedia.org/resource/Macrosphenus_flavicans http://dbpedia.org/resource/Yellow_Longbill http://dbpedia.org/resource/Yellow_longbill,0
21245481_0_8730460088443117515,1,195,NOT FOUND URI,http://dbpedia.org/resource/Twin_Buttes_Reservoir http://dbpedia.org/resource/Twin_Buttes_Reservoir,0
